tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
29,5,24.8201313,6,20917,13736,5286,8088,1529,4,5,34,184,891,330,1095,45,449,163,553,999,757,2517,132,941
29.4,5,24.78888265,6,20952,13736,4341,8088,1476,4,5,37,184,891,350,1075,45,449,173,543,999,803,2471,148,978
30,5,24.84331579,6,20891,13736,5151,8088,1477,4,5,34,184,891,349,1076,45,449,173,543,999,802,2472,148,977
33.7,5,24.2055767,6,20991,13736,6113,6680,1585,4,5,37,184,891,311,1114,45,449,153,563,999,712,2562,117,900
33.8,5,24.2009532,6,20991,13736,6113,6680,1584,4,5,37,184,891,310,1115,45,449,153,563,999,712,2562,117,901
37.7,5,24.75421459,6,20991,13736,6420,8088,1583,4,5,37,184,891,311,1114,45,449,153,563,999,711,2563,116,903
38.1,5,24.78888265,6,20952,12858,6113,8088,1474,4,5,37,184,891,350,1075,45,449,173,543,999,801,2473,148,980
38.2,6,24.78888265,6,20917,13736,5298,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
38.2,7.4,24.82515595,7,21154,13736,6113,7648,1529,4,5,37,204,914,347,1150,45,439,163,553,956,740,2462,132,941
40,5,24.79060603,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.7940528,6,20978,14733,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.79492079,6,20952,12858,6113,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,802,2472,149,978
40,5,24.78941098,6,21055,14052,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78922229,6,21054,14674,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,20978,14733,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,20952,12858,6113,8088,1474,4,5,37,184,891,350,1075,45,449,173,543,999,801,2473,148,980
40,5,24.78888265,6,21055,14052,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,21054,14674,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,25.17319777,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,25.23771783,6,20952,13736,4341,8088,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980
40,5,24.80553079,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.80864386,6,20925,13736,4676,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,801,2473,149,978
40,5,24.78888265,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,21055,13736,5778,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,21054,13736,5007,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,25.08875184,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,25.13909484,6,20952,13736,4341,8088,1475,4,5,37,184,891,350,1075,45,449,173,543,999,803,2471,147,980
40,5,25.25023941,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,25.32769347,6,20952,13736,4341,8088,1475,4,5,37,184,891,349,1076,45,449,173,543,999,803,2471,148,979
40,5,24.80450634,6,21002,13736,5978,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,803,2471,148,979
40,5,24.78888265,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78888265,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78820589,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.78698773,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
40,5,24.96741624,6,21002,13736,6113,8409,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980
40.8,5,24.79492079,6,20952,12858,6113,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,802,2472,149,978
41,5,24.80864386,6,20925,13736,4676,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,801,2473,149,978
43,5,24.31075692,6,20991,13736,6113,6680,1584,4,5,37,184,891,311,1114,45,449,153,563,999,712,2562,117,901
43.1,5,24.78888265,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
43.2,7.4,24.7382566,6,21035,13736,6113,7824,1529,4,5,35,184,871,350,1095,45,439,173,553,956,783,2462,149,996
43.3,5,24.78888265,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
45,5,24.79060603,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
45.5,4.2,24.2009532,6,20991,13736,6113,6680,1584,4,5,37,184,891,310,1115,45,449,153,563,999,712,2562,117,901
45.5,4.2,24.41559411,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
46.1,5,25.23771783,6,20952,13736,4341,8088,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980
46.5,4.2,24.2055767,6,20991,13736,6113,6680,1585,4,5,37,184,891,311,1114,45,449,153,563,999,712,2562,117,900
47.5,4.2,24.59444733,6,20998,13736,6113,7262,1529,4,5,37,184,910,311,1095,45,459,153,553,1044,727,2573,117,885
47.7,5,24.80553079,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
47.7,5,24.99621733,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
47.9,5,25.32769347,6,20952,13736,4341,8088,1475,4,5,37,184,891,349,1076,45,449,173,543,999,803,2471,148,979
48.1,5,24.84945019,6,21065,13732,6113,8088,1529,4,5,38,184,891,330,1095,45,449,163,553,999,757,2517,132,941
48.5,6,24.78888265,6,20967,13736,6935,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
48.7,5,24.78888265,6,20978,14733,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
48.9,5,23.54141745,5,21097,13736,6534,8088,1581,4,5,37,166,846,313,1061,45,449,163,563,999,757,2562,132,958
49,3,25.10546835,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941
49.4,5,24.78045441,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
49.5,6,24.78888265,6,20993,13736,5829,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
49.8,5,24.7940528,6,20978,14733,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
50.7,5,24.78888265,6,21054,14674,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
51.6,6,24.41559411,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
51.7,5,24.78888265,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
52.1,3.5,25.10546835,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941
52.1,5,24.68565624,6,21065,13736,5800,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
52.1,6,24.41559411,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
52.2,7.4,24.77713949,6,21051,13736,6113,8041,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
52.5,5,25.25023941,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
52.7,5,24.33935983,6,21065,13736,6113,8183,1529,4,5,36,184,891,330,1095,45,449,163,553,999,757,2517,132,941
53.2,7.4,24.77792237,6,21021,13736,6113,7506,1584,4,5,35,184,871,330,1115,45,439,163,563,956,740,2505,132,958
53.2,5,24.5963506,6,21028,13736,6101,8088,1529,4,5,34,184,891,330,1095,45,449,163,553,999,757,2517,132,941
53.4,5,23.54141745,5,21097,13736,6534,8088,1581,4,5,37,166,846,313,1061,45,449,163,563,999,757,2562,132,958
53.6,5,25.13909484,6,20952,13736,4341,8088,1475,4,5,37,184,891,350,1075,45,449,173,543,999,803,2471,147,980
54.2,5,24.50060386,6,21065,13736,6113,8183,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
54.5,6,24.41852966,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
54.7,5,24.78922229,6,21054,14674,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
54.8,5,25.08875184,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55,5,24.78888265,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55.2,5,25.52183629,6,21126,13736,6113,8280,1529,4,5,39,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55.3,4,25.10546835,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941
55.4,5,24.78941098,6,21055,14052,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55.4,6,24.41852966,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55.4,5,24.80450634,6,21002,13736,5978,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,803,2471,148,979
55.4,5,23.1759413,7,21143,13736,6113,7599,1586,4,5,37,184,891,330,1113,36,404,147,505,999,757,2562,132,957
55.4,5,24.84945019,6,21065,13732,6113,8088,1529,4,5,38,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55.6,5,24.78888265,6,21054,13736,5007,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
55.8,5,24.96741624,6,21002,13736,6113,8409,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980
57.3,5,24.78698773,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
57.8,5,24.78888265,6,21055,14052,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
58.1,5,25.17319777,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
58.1,5,24.78888265,6,21055,13736,5778,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
58.2,5,24.33935983,6,21065,13736,6113,8183,1529,4,5,36,184,891,330,1095,45,449,163,553,999,757,2517,132,941
58.5,4.5,25.10546835,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941
58.6,5,24.76528358,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
58.8,5.1,24.41559411,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
59.7,7.1,25.00588632,6,21035,12538,6113,8088,1475,4,5,37,184,911,330,1075,45,458,163,544,1044,774,2526,132,924
59.8,5,25.52183629,6,21126,13736,6113,8280,1529,4,5,39,184,891,330,1095,45,449,163,553,999,757,2517,132,941
59.9,5,24.50060386,6,21065,13736,6113,8183,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941
60,7.1,24.90021289,6,21035,12538,6113,8088,1475,4,5,37,184,910,330,1076,45,459,163,543,1044,774,2526,132,924
60,5,21.20321888,5,21097,13736,6113,8100,1585,4,5,37,165,846,314,1058,45,449,163,562,999,757,2562,132,957
60.2,7,25.00588632,6,21035,12538,6113,8088,1475,4,5,37,184,911,330,1075,45,458,163,544,1044,774,2526,132,924
60.6,7,24.90021289,6,21035,12538,6113,8088,1475,4,5,37,184,910,330,1076,45,459,163,543,1044,774,2526,132,924
