,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
17576.pdb,-1.0,6.3,0.1673189687173303,-0.2775280577703948,-0.49145789609787865,0.08163609715099912,-1.6153250001868278,0.14700461484207514,-0.12759100435246204,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,-0.35145153480581764,0.03728084053382871,0.4861252196458642,0.6161993177647928,-0.10425720702853739,0.43192441710026397,0.18459122939019268,-0.3445149258007243,0.05823361964966719,-0.4591794665563342,-0.5164967125629158,-0.21258697930049728,-0.6595256185142875,-1.020909986279811,1.5818456680088842,-0.547842550723084,-1.007149322841698,-0.7082964670012152,-0.47472590444673773,-0.677363083655271
17596.pdb,-0.964113785557987,6.1,0.1673189687173303,-0.2775280577703948,0.33435250308302733,0.08163609715099912,0.6544017518447286,0.14700461484207514,-0.12759100435246204,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,-0.35145153480581764,0.03728084053382871,0.4861252196458642,0.6161993177647928,-0.10425720702853739,0.43192441710026397,0.18459122939019268,-0.3445149258007243,0.05823361964966719,-0.4591794665563342,-0.5164967125629158,-0.6630584967320448,-0.6357381281480876,-1.2723533311951916,-0.570056385144676,0.0031934011978453332,-0.4354876500918349,-0.7949125141311515,-0.49676491518165405,-0.8249829266941754
17560.pdb,-0.9102844638949672,6.3,0.1673189687173303,-0.2775280577703948,-0.49145789609787865,0.08163609715099912,-1.6153250001868278,0.14700461484207514,-0.12759100435246204,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,-0.35145153480581764,0.03728084053382871,0.4861252196458642,0.6161993177647928,-0.10425720702853739,0.43192441710026397,0.18459122939019268,-0.3445149258007243,0.05823361964966719,-0.4591794665563342,-0.5164967125629158,1.9069394737885421,-0.565994042406025,1.2361456322881388,-0.0533724297814137,0.6551447761467073,-0.7701851589865227,-0.2583023678545969,0.631222859910284,0.10192964635114855
17562.pdb,-0.688986141502553,6.3,0.1673189687173303,-0.2775280577703948,-0.9208793036719498,0.08163609715099912,-1.802504665137506,0.14700461484207514,-1.5058794585551283,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,1.1364873000514175,-0.9641596689782738,0.4861252196458642,0.6161993177647928,1.2510864843424487,-0.24717798500723207,0.18459122939019268,1.2400328899814503,-1.10239477197912,1.2196040608534486,0.7123059111360895,1.526270898189333,1.141378464158282,2.022830808087088,-0.9571395531375765,0.5399412389055758,1.0680379488904468,1.58904507916404,1.132301547932022,1.5054453367923675
17612.pdb,-0.6590809628008754,6.3,0.05083907222079115,-0.2775280577703948,2.0355219253956935,0.08163609715099912,2.646825296541947,0.14700461484207514,1.40732113782778,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,-1.9177029399186967,1.0914287452834102,0.4861252196458642,0.6161993177647928,-1.4596008983995234,1.11102681920776,0.18459122939019268,-1.9290627415828987,1.2188620112784543,-1.8981367757647196,-2.032019948458356,-0.03510059850167833,1.3065832413535994,0.7995138167237946,-0.6651410444500733,0.898222442478423,0.26463849437308334,1.0009734067357416,0.5778481465965208,1.0249225687274537
17611.pdb,-0.5693654266958426,6.3,-0.1501521473876506,-0.2775280577703948,2.0355219253956935,0.08163609715099912,2.646825296541947,0.14700461484207514,1.5012953506143254,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,-1.9177029399186967,1.0914287452834102,0.4861252196458642,0.6161993177647928,-1.4596008983995234,1.11102681920776,0.18459122939019268,-2.019608331056166,1.2851836336572422,-1.8981367757647196,-2.1549002108282562,4.206955999244842,3.117732165728866,2.8184583595538966,1.6055176485591902,-0.6671797562271501,0.9922554086191625,3.10251423319574,5.223333547995306,3.461348513927849
17578.pdb,-0.515536105032823,6.3,0.44646115137243664,-0.2775280577703948,-1.482430375114966,0.08163609715099912,-1.1439095477184533,0.14700461484207514,-1.4745547209596133,,0.5238227218271841,-1.9346336322638984,0.15617376188860774,0.3075598822881137,1.1364873000514175,-0.9641596689782738,0.4861252196458642,0.6161993177647928,1.355343691370986,-0.2994166313231933,0.18459122939019268,1.1947600952448167,-1.069233960789726,1.0996909517527498,0.7123059111360895,-1.0680635514624341,-0.7102393420467372,-1.0895223959495761,-1.1785188572783776,1.062221237692986,-0.3159080279258306,-0.7820801756410595,-0.9622171197734939,-0.8403824495741605
17577.pdb,-0.38993435448577696,6.3,0.1673189687173303,-0.2775280577703948,-0.9208793036719498,0.08163609715099912,-1.802504665137506,0.14700461484207514,-1.4745547209596133,,0.5238227218271841,0.2997319711958167,0.15617376188860774,0.3075598822881137,1.1364873000514175,-0.9641596689782738,0.4861252196458642,0.6161993177647928,1.355343691370986,-0.2994166313231933,0.18459122939019268,1.2400328899814503,-1.10239477197912,1.0996909517527498,0.7123059111360895,-0.21257053573351653,-0.6514466388144537,0.4880752605094958,0.7891649338273227,-0.8127567689655634,0.0004971436619955037,-0.46253376388430256,-0.5175687011261175,-0.44505004261770603
17495.pdb,-0.38395331874544136,6.3,0.4964434891537728,-0.2775280577703948,-1.482430375114966,-2.0965876255914426,0.18991887955971248,0.14700461484207514,-1.5685289337461585,,0.5238227218271841,-1.9346336322638984,0.15617376188860774,0.3075598822881137,1.2147998703070615,-1.016867064215753,0.4861252196458642,0.6161993177647928,1.2510864843424487,-0.24717798500723207,0.18459122939019268,1.1947600952448167,-1.069233960789726,1.2196040608534486,0.7942260860493566,-0.21875879810718843,1.263007059639295,0.6664350079211795,1.1855053009181034,-0.4130490204097445,0.5424729661538737,1.3266265914340285,0.9410367409051068,1.0813092210611515
17602.pdb,-0.21050328227571133,6.3,-0.010469682367421644,1.6189136703273013,-0.6896523919012961,0.08163609715099912,0.05126727589254349,0.14700461484207514,-0.12759100435246204,,0.5238227218271841,-0.8174508305340409,0.15617376188860774,0.3075598822881137,1.1364873000514175,0.03728084053382871,-1.8359486450702998,-1.9845242733895474,-0.3127716210856122,-2.023291959749914,0.18459122939019268,1.2400328899814503,0.05823361964966719,1.2196040608534486,1.4086273978988593,1.7678268971332798,1.182846120950927,1.8157741642139926,-0.6205742430788388,0.6972003576044719,0.43533213335654086,1.028532651244688,0.3927269576063289,1.3490420002909342
