,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
13536.pdb,-1.0,4.0,-0.8688107222631388,1.984641073552932,1.1829890317521052,-0.07397577390875562,0.3386280683088892,-1.3256175694943375,0.07803066867715053,,-2.7249628091050515,1.0532355719756223,3.710776065630264,1.9735640118574083,2.282279101984407,3.688195679363363,-2.272682408495474,-2.7752951734853575,-2.0799353047011198,-2.2985115444780733,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,-0.7376939326215912,-0.13861972111561494,-1.4053447959710508,-2.043298649574128,1.8415983473735993,0.31624815729021877,-0.4848484294075646,-0.6880202380080654,-0.35887986015815526
13462.pdb,-0.4281511000072263,2.53,0.42567782505813534,-0.24231082874774265,-0.6351667068257902,-0.07397577390875562,0.3386280683088892,0.15440841421016124,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,1.3185396104440623,-0.12185617841648148,-0.7460263907773133,0.4319700580341886,-0.4020661411822268,0.3604196365288048,-0.0021211250024635803,0.08502297962518862,0.4192793346517006
13454.pdb,-0.40424104147094314,2.7,0.14134301603737948,-0.24231082874774265,-0.6351667068257902,-0.07397577390875562,0.3386280683088892,0.15440841421016124,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,2.8690853825941076,-0.0918449971061509,-0.36563659854754416,0.2680961996455126,0.045807820164707025,-0.25315203649589924,0.2922478319668428,0.2884078902370729,1.1366234486941593
13271.pdb,-0.3763459731786128,2.7,1.3596127111299525,-0.24231082874774265,-0.6351667068257902,-0.07397577390875562,-3.4451558584666637,0.03200025014437562,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,-0.3513441322932673,-0.134539832412891,1.2240413833061952,0.16585631454461217,-0.004764249443348239,0.2662534283770948,0.2409310454851499,-0.024085222262988336,0.23529374790230234
13460.pdb,-0.35841342927640024,2.7,0.42567782505813534,-0.24231082874774265,-0.6351667068257902,-0.07397577390875562,0.3386280683088892,0.15440841421016124,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,2.495170649374217,-0.006767317981702344,-0.6578304540303523,0.48562787007295943,-0.5850721747032469,0.41637964559633667,0.2112225699241874,1.3958690363526407,0.9775115722773962
13531.pdb,-0.3504434097643059,2.7,-0.12050259553955336,-0.24231082874774265,-0.1806277721813164,-0.07397577390875562,0.3386280683088892,0.1989204738704469,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,1.9492474041424397,-0.10149273392082712,1.0354598274976559,0.7280548316715467,-0.45000881375694046,-0.6016948340891001,0.20609797596812363,0.11816814261013177,0.7282039710076648
13530.pdb,-0.3444658951302351,2.7,-0.12050259553955336,-0.24231082874774265,-0.1806277721813164,-0.07397577390875562,0.3386280683088892,0.1989204738704469,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,1.7193176584938974,-0.10276469922226486,0.11513881274381134,0.9686690293499043,-0.7760540458920879,-0.7241251077343126,0.011080017953479678,-0.5108161370691091,0.2702082220389317
13347.pdb,-0.3345033707401171,2.7,-0.07575287256510427,-0.24231082874774265,-1.1687558909736508,-0.07397577390875562,-2.670832330384923,0.03200025014437562,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,-0.5640789765334956,-0.1854904425063195,0.5647229781124574,-0.6560508468870938,0.7795848856043511,-0.4555454703061323,0.03112969661107728,-1.0401069887819705,-0.23844774430452004
13483.pdb,-0.33051836098406984,2.7,-0.15006202584461714,-0.24231082874774265,-0.1806277721813164,-0.8156549616692534,0.3386280683088892,0.03200025014437562,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,-1.0354066935968527,-0.16128710276104255,-0.3774677607940849,-0.002851580964674831,0.05501070978142653,-0.6387647893343446,-0.6159624646336851,-0.2947922148909877,-0.917796695315941
13470.pdb,-0.3145783219598811,2.7,0.8942607737535773,-0.24231082874774265,-0.6351667068257902,-0.07397577390875562,0.3386280683088892,0.15440841421016124,0.07803066867715053,,0.2632066349703739,0.05188352571308503,0.12808581717282974,-0.16797103551869305,-0.018422955714023494,0.18363366084021818,0.33509229328589557,0.21879254548101332,0.246567673107351,0.3642814791664839,-0.32437511414646575,-0.32132661067470375,-0.30437873551290984,-0.11550087979186012,-0.06833728751028115,-0.8992010602093695,-0.1411996507364551,-0.6133739655887952,0.3721488486666429,-0.971768831740955,1.5344435831080279,-0.34664970207628754,-0.20296592677705552,-0.44280010763361743
