,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
24305.pdb,47.0,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,16750.0,53489100.0,3021.74,-5501.96,-9988.57,8140.73,264188.0,272990.0,54038700.0
24306.pdb,33.4,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,18599.6,194998000.0,3240.78,-5448.88,-10083.5,8160.25,22990.2,38406.3,195074000.0
24307.pdb,34.6,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,17030.2,175850000.0,3044.46,-5437.93,-10074.8,8185.41,241676.0,169086.0,176273000.0
24308.pdb,44.1,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,20885.0,37095200.0,3087.33,-5519.21,-10055.6,8281.61,3254570000.0,51573200.0,3343250000.0
24309.pdb,49.1,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,13165.7,41145.9,2970.28,-5109.3,-10260.3,8119.41,124911000.0,1023550.0,125984000.0
24310.pdb,45.9,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,30116.3,160425000000.0,3470.58,-5656.03,-10008.7,8204.66,46519100.0,832338.0,160472000000.0
24311.pdb,43.2,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,15972.8,218252000.0,3032.94,-5255.94,-10285.9,8157.81,500684.0,279308.0,219044000.0
24312.pdb,37.8,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,15970.4,187899000.0,3037.04,-5369.41,-10211.1,8169.3,433521.0,297449.0,188642000.0
24313.pdb,58.1,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,19551.7,369270000.0,3109.41,-5479.48,-10097.6,8254.74,80032.9,403431.0,369769000.0
24314.pdb,45.5,7.0,32.922727025989445,-17,24249,7254,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,19795.4,114700000.0,3135.11,-5622.76,-9921.02,8215.57,22339600000.0,178901.0,22454500000.0
24315.pdb,37.8,7.0,32.922727025989445,-17,24249,7254,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,19784.8,101768000.0,3131.08,-5620.16,-9916.08,8208.36,12402700.0,177492.0,114364000.0
24316.pdb,57.4,7.0,32.922727025989445,-17,24249,7254,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,19348.2,39986300.0,3127.9,-5598.16,-9851.37,8207.81,409785000000.0,136606.0,409826000000.0
24317.pdb,44.1,7.0,33.72078300518915,-17,24146,6997,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,22216.1,39101200000.0,3412.05,-5612.14,-9980.82,8150.27,7533520.0,813816000.0,39922500000.0
24318.pdb,43.8,7.0,33.72078300518915,-17,24146,6997,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,22072.1,33567900.0,3180.33,-5332.61,-10283.9,8269.6,12798900.0,212879.0,46597500.0
24319.pdb,48.0,7.0,33.87049790306017,-17,24120,5122,8248,3075,1973,0,8,43,103,554,320,940,455,1145,673,1932,689,817,2377,226,1369,20372.4,19142900.0,3054.66,-5307.66,-10336.5,8212.2,180463.0,14255100.0,33594500.0
24320.pdb,43.2,7.0,32.92013376874849,-17,24146,6997,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,17884.3,58787900.0,3033.52,-5384.1,-10136.8,8184.26,14969000.0,6808860.0,80579300.0
24321.pdb,34.1,7.0,32.92013376874849,-17,24120,5122,8248,3075,1972,0,8,43,103,554,320,940,455,1145,672,1933,689,817,2377,226,1370,19066.8,44721400.0,3088.56,-5309.2,-10227.6,8208.34,120537.0,273641.0,45130400.0
24322.pdb,43.2,7.0,32.92013376874849,-17,24120,5122,8248,3075,1972,0,8,43,103,554,320,940,455,1145,672,1933,689,817,2377,226,1370,24140.7,10975300.0,3210.54,-5545.21,-9875.0,8247.6,2437330000000.0,150118.0,2437340000000.0
24323.pdb,44.1,7.0,33.34581016106531,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,19990.0,79009600.0,3094.01,-5383.17,-10313.4,8284.61,8828250.0,309278.0,88162800.0
24324.pdb,34.6,7.0,33.34581016106531,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,19995.6,74173200.0,3093.25,-5384.64,-10314.0,8286.3,5516250.0,306096.0,80011300.0
24325.pdb,40.5,7.0,32.9262500139745,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,17091.6,379783000.0,3034.39,-5400.62,-10172.3,8172.8,311054.0,594359.0,380701000.0
24326.pdb,52.0,7.0,32.9262500139745,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,17136.0,234321000.0,3017.68,-5418.99,-10122.0,8168.74,222897.0,724170.0,235281000.0
24327.pdb,25.0,7.2,33.16457052154467,-17,24148,6316,7889,3075,2098,0,8,42,89,517,285,905,455,1145,643,1992,689,779,2452,205,1349,20585.8,400376000.0,3114.74,-5317.57,-10321.9,8269.15,126090.0,536910.0,401056000.0
24328.pdb,45.5,7.0,32.6104187314026,-16,24190,7445,8248,3075,2098,0,8,43,103,554,306,969,425,1109,622,1929,689,779,2451,205,1349,20152.2,100422000.0,3071.61,-5066.07,-10451.5,8246.33,6338310000.0,1502160.0,6440250000.0
24329.pdb,57.5,7.0,32.6104187314026,-16,24190,7445,8248,3075,2098,0,8,43,103,554,306,969,425,1109,622,1929,689,779,2451,205,1349,19312.4,36195800.0,3034.4,-5044.92,-10419.0,8227.08,2090410000000000.0,328703.0,2090410000000000.0
24330.pdb,25.0,7.2,32.70448417393491,-17,24223,6316,8248,3096,2035,0,8,41,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,20149.6,64718700.0,3095.62,-5382.78,-10166.5,8266.01,68338400.0,1205190.0,134278000.0
24331.pdb,43.2,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,16947.2,116706000.0,3028.25,-5198.4,-10399.0,8217.78,247989.0,234990.0,117202000.0
24332.pdb,44.9,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,21193.0,132202000.0,3068.08,-5331.99,-10272.1,8307.72,2001450000.0,592120.0,2134260000.0
24333.pdb,51.0,7.0,32.81604480935261,-17,24249,8191,8248,3075,2097,0,8,43,103,554,291,969,455,1145,613,1992,689,741,2453,185,1286,29700.1,2332890000.0,3375.35,-5498.05,-10227.2,8256.88,480879000.0,30021100.0,2843820000.0
24334.pdb,43.2,7.0,32.81604480935261,-17,24249,8191,8248,3075,2097,0,8,43,103,554,291,969,455,1145,613,1992,689,741,2453,185,1286,16191.5,283303000.0,3026.51,-5163.63,-10362.8,8148.13,195046.0,224539.0,283735000.0
24335.pdb,57.1,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349,16498.1,113865000.0,3053.79,-5240.12,-10291.1,8193.56,274123.0,1182940.0,115334000.0
24336.pdb,34.6,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349,16557.9,137307000.0,3049.15,-5220.52,-10344.5,8195.75,8604770.0,473437.0,146397000.0
24337.pdb,44.1,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349,20264.8,87370400.0,3125.69,-5307.24,-10269.5,8221.35,76121.0,217493000.0,304955000.0
24338.pdb,56.8,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,23542.4,26330100000.0,3170.75,-5400.7,-10252.8,8222.06,47565600000.0,275839.0,73896000000.0
24339.pdb,45.5,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,16214.4,2675310000.0,2995.48,-5256.75,-10263.0,8211.4,25224100000.0,1714900.0,27901200000.0
24340.pdb,45.2,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,21075.2,14962600000.0,3082.59,-5348.58,-10268.2,8256.53,615333.0,1867870.0,14965100000.0
24341.pdb,57.1,7.0,32.92013376874849,-17,24249,6316,8383,3075,2098,0,8,43,103,554,291,969,455,1145,612,1993,689,742,2452,186,1284,20758.0,71144400.0,3128.25,-5325.01,-10262.7,8298.26,72262.7,1663580.0,72896800.0
24342.pdb,42.8,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,16485.3,80385900.0,3056.92,-5274.41,-10240.5,8236.56,300789.0,262695.0,80961600.0
24343.pdb,44.1,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,20511.3,49008400.0,3094.84,-5311.03,-10284.5,8218.47,71070.7,478014.0,49573700.0
24344.pdb,56.1,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,20571.3,51679800.0,3101.09,-5309.87,-10278.4,8210.94,72831.4,104020.0,51872900.0
24345.pdb,34.6,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,20580.5,49619500.0,3102.21,-5314.27,-10281.3,8224.5,70942.0,91690.7,49798400.0
24346.pdb,59.1,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,11525.5,33742.2,2941.79,-5238.9,-10242.1,8152.83,3857510.0,5121020.0,9019420.0
24347.pdb,52.8,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,11516.7,33713.8,2940.84,-5238.86,-10242.2,8154.61,3883210.0,5116990.0,9041040.0
24348.pdb,34.4,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,17313.3,1115260000.0,3082.79,-5411.08,-10136.7,8239.23,16237100.0,208272.0,1131720000.0
24349.pdb,34.6,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,11516.4,33710.6,2941.07,-5238.76,-10241.5,8153.58,3772790.0,5042350.0,8855980.0
24350.pdb,50.4,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,20119.8,1048540000.0,3350.53,-5339.9,-10251.4,8251.4,208997000000.0,341959.0,210046000000.0
24351.pdb,43.2,7.0,32.84680579511449,-16,24160,6499,8248,3075,2098,0,7,39,103,554,306,968,426,1107,622,1928,689,779,2453,205,1349,16983.0,532981000.0,2998.14,-5003.79,-10492.1,8139.83,411165.0,277161.0,533682000.0
24352.pdb,47.0,7.0,32.21906849546358,-16,24160,6499,8248,3075,2098,0,7,42,103,554,306,968,426,1107,622,1928,689,779,2453,205,1349,20852.1,446065000.0,3125.27,-5191.84,-10349.6,8252.02,440439.0,133447.0,446655000.0
24353.pdb,56.5,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349,16460.2,421816000.0,3048.5,-5308.34,-10224.2,8153.67,221941.0,267613.0,422318000.0
24354.pdb,44.1,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349,20574.8,479780000.0,3111.79,-5403.66,-10192.9,8234.76,68450.6,354964.0,480220000.0
24355.pdb,34.6,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349,16491.1,446962000.0,3048.98,-5305.01,-10227.3,8152.93,216297.0,265161.0,447455000.0
24356.pdb,43.5,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349,16531.5,449014000.0,3048.86,-5328.33,-10223.2,8161.77,228097.0,271245.0,449526000.0
24357.pdb,43.2,7.0,32.0824942128174,-17,24128,4853,8248,3075,2035,0,8,42,103,540,320,954,455,1114,674,1962,653,795,2351,225,1392,20031.8,82329800.0,3083.5,-5326.28,-10291.4,8322.59,2840110.0,15341400.0,100527000.0
24358.pdb,48.0,7.0,32.0824942128174,-17,24128,4853,8248,3075,2035,0,8,42,103,540,320,954,455,1114,674,1962,653,795,2351,225,1392,19811.7,84591200.0,3092.12,-5296.84,-10323.9,8318.56,68458700.0,14170600.0,167236000.0
24359.pdb,37.1,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,21949.8,1850030000.0,3104.84,-5447.68,-10191.7,8240.43,94970.3,144363000.0,1994510000.0
24360.pdb,50.5,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,17453.0,5210820000.0,3065.33,-5343.68,-10201.4,8216.68,133123000.0,263647.0,5344220000.0
24361.pdb,34.6,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,21788.2,1823270000.0,3099.85,-5454.58,-10178.6,8255.05,95136.6,491391.0,1823870000.0
24362.pdb,44.1,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,17477.8,1998670000.0,3069.88,-5345.39,-10187.5,8212.21,119230000000.0,282525.0,121229000000.0
24363.pdb,51.0,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,16577.0,306467000.0,3084.38,-5301.69,-10306.7,8206.32,221005.0,314236.0,307014000.0
