,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
26901.pdb,58.5,6.0,33.81082330160774,8,15563,5479,176,1269,544,0,6,31,243,469,438,754,53,220,216,359,205,404,682,184,655,7691.42,25268.8,1979.68,-2448.09,-7571.57,5842.75,1897550.0,108930.0,2037240.0
26902.pdb,24.4,5.8,33.75078700319863,8,15556,6683,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,9306.28,33473.4,2111.47,-2474.85,-7592.51,5799.98,11933400000.0,455312.0,11933900000.0
26903.pdb,53.7,4.6,33.75078700319863,8,15556,6683,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,8012.17,25914.5,2060.9,-2469.56,-7538.19,5820.52,110073.0,51177.3,193051.0
26904.pdb,24.4,5.8,33.637374560395244,8,15631,5740,176,918,578,0,6,31,265,467,436,808,53,210,206,369,185,365,669,165,640,11363.3,14525600.0,2118.4,-2672.08,-7286.16,5679.04,1190160.0,20036.2,15745000.0
26905.pdb,47.5,4.6,33.637374560395244,8,15631,5740,176,918,578,0,6,31,265,467,436,808,53,210,206,369,185,365,669,165,640,8116.13,26188.0,2070.72,-2477.53,-7528.97,5839.55,1771870.0,77696.1,1881770.0
26906.pdb,52.4,3.5,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,17257.0,13881300.0,2446.24,-2699.02,-7359.07,5790.38,9994930.0,193753.0,24085500.0
26907.pdb,25.0,6.0,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,47971.1,8147050.0,3624.94,-3470.36,-7027.23,5995.91,1037480000000.0,5039550000.0,1042520000000.0
26908.pdb,63.7,6.0,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,12141.5,882553000.0,2180.91,-2741.88,-7274.76,5685.61,822062.0,19633.6,883404000.0
26909.pdb,62.2,4.6,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,10555.6,259949.0,2100.81,-2598.39,-7408.56,5735.66,45927000.0,3192540.0,49387900.0
26910.pdb,64.2,5.0,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,19103.0,533744000.0,2416.53,-2779.77,-7441.16,5768.62,237849000000.0,54815500000.0,293198000000.0
26911.pdb,62.2,4.6,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,16329.1,195312000.0,2368.09,-2722.15,-7263.56,5624.67,1420260.0,401158.0,197148000.0
26912.pdb,58.3,4.0,33.51829149545169,8,15633,6002,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,10560.3,263082.0,2100.09,-2599.39,-7393.32,5733.95,1060780000.0,4044070.0,1065090000.0
26913.pdb,62.1,4.6,33.50884045855142,8,15632,6624,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,11167.9,238492.0,2201.5,-2560.9,-7381.6,5746.94,2851910000.0,521707000.0,3373860000.0
26914.pdb,24.4,5.8,33.50884045855142,8,15632,6624,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,10483.4,9793220.0,2382.09,-2676.24,-7249.29,5767.89,9395160.0,23733.8,19220800.0
26915.pdb,26.9,4.6,33.4313419559691,8,15635,6123,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,8093.19,26285.2,2094.36,-2457.55,-7479.67,5795.02,50131.9,22693.6,105156.0
26916.pdb,58.9,4.0,33.4313419559691,8,15635,6123,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,7665.74,24855.3,1985.47,-2479.6,-7458.84,5815.4,1148320.0,140500.0,1319200.0
26917.pdb,25.2,5.2,33.4313419559691,8,15635,6123,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,13108.4,1889030.0,2247.06,-2596.66,-7439.33,5663.22,899187000.0,129321.0,901216000.0
26918.pdb,62.6,4.6,33.4313419559691,8,15635,6123,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,16609.4,10057500.0,2255.47,-2799.23,-7282.34,5779.3,29299600000.0,102610000.0,29412300000.0
26919.pdb,57.0,6.0,34.13117154524661,7,15632,6512,176,918,578,0,7,30,243,446,417,775,64,228,224,402,186,366,669,165,640,13145.6,2127240.0,2235.8,-2645.78,-7457.56,5799.4,1.26138e+18,4395970.0,1.26138e+18
