,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
18020.pdb,38.1,2.0,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,25910.7,226870000000000.0,3301.64,-3886.97,-9967.37,5409.16,10159000.0,2004760.0,226870000000000.0
18021.pdb,53.3,4.2,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,15968.8,24038400000000.0,3049.18,-3493.27,-10291.3,5580.63,2091290.0,490031.0,24038400000000.0
18022.pdb,38.1,2.0,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,21399.3,281951000000000.0,3125.69,-3546.59,-10131.6,5462.61,34686600000.0,3134050.0,281985000000000.0
18023.pdb,62.9,6.5,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,25904.3,376207000000000.0,3298.32,-3883.59,-9997.03,5403.8,2352770.0,1315160.0,376207000000000.0
18060.pdb,41.9,2.0,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,17081.3,375943000000.0,3006.0,-3544.05,-10211.3,5698.48,1030140.0,155152.0,375944000000.0
18061.pdb,65.0,6.5,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,17042.5,500343000000.0,3010.54,-3557.19,-10201.9,5697.65,1616090.0,154733.0,500345000000.0
18062.pdb,64.7,6.5,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,16900.1,466349000000.0,3003.24,-3551.56,-10229.9,5682.25,3321250.0,163182.0,466352000000.0
18063.pdb,53.3,4.2,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,17206.5,479928000000.0,3011.93,-3556.61,-10215.9,5688.8,10435000.0,155166.0,479938000000.0
18071.pdb,53.3,4.2,44.80449173008209,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,19119.6,608348000000.0,3101.0,-3370.71,-10472.5,5670.4,78490300.0,2803920.0,608429000000.0
18072.pdb,56.2,6.5,44.80449173008209,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,19131.9,1004260000000.0,3098.38,-3403.92,-10424.0,5660.23,217435000.0,771561.0,1004480000000.0
18073.pdb,35.4,2.0,44.80449173008209,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,19145.9,589415000000.0,3092.79,-3394.84,-10446.0,5666.64,65328000.0,3869270.0,589484000000.0
18112.pdb,37.8,2.0,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,30610.2,60636900000000.0,3352.71,-4101.47,-9798.79,5508.73,2084350000.0,1729840.0,60639000000000.0
18113.pdb,59.0,6.5,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,23327.9,83436100000000.0,3253.19,-3577.37,-10262.2,5664.52,3958000.0,19138100.0,83436200000000.0
18114.pdb,49.9,3.0,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,23218.1,93455100000000.0,3238.18,-3531.17,-10285.1,5651.5,6318150.0,18662200.0,93455100000000.0
18115.pdb,41.5,2.5,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,20522.9,8768560000000.0,3149.62,-3328.77,-10506.7,5645.91,1532070.0,55177900.0,8768620000000.0
18116.pdb,33.1,2.0,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,23297.6,85375600000000.0,3278.84,-3580.41,-10244.9,5666.8,7181060.0,22104400.0,85375600000000.0
18171.pdb,34.1,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,20387.1,973472000000.0,3155.27,-3662.01,-10127.1,5684.65,1126920000000.0,97069.8,2100400000000.0
18172.pdb,61.7,6.5,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,25938.7,1025390000000.0,3356.39,-4025.85,-9927.21,5717.68,84736600.0,9640540.0,1025480000000.0
18173.pdb,43.2,2.5,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,26186.1,599070000000.0,3359.8,-4017.63,-9921.67,5730.08,22925300.0,8567410.0,599101000000.0
18174.pdb,52.2,3.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,25930.5,570689000000.0,3352.82,-4028.72,-9903.6,5735.64,413560000.0,3060580.0,571106000000.0
18175.pdb,37.9,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,23021.9,75096700000.0,3249.24,-3746.01,-10060.4,5730.16,7109790.0,90950.5,75103900000.0
18176.pdb,37.9,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,18153.0,106533000000.0,3051.42,-3622.53,-10169.6,5720.96,1329810.0,264581.0,106534000000.0
18214.pdb,34.7,2.0,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,25341.2,6352710000000.0,3165.45,-3832.58,-9912.84,5649.05,2442570.0,3553900.0,6352710000000.0
18215.pdb,34.7,2.0,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,32595.6,10214200000000.0,3363.28,-4086.81,-9618.29,5522.18,8513570.0,203956000.0,10214400000000.0
18216.pdb,53.3,4.2,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,21462.4,363268000000.0,3163.15,-3663.53,-10118.9,5674.12,1149780000.0,4559420000.0,368977000000.0
18217.pdb,58.9,6.5,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,32699.4,7933680000000.0,3369.07,-4125.93,-9581.59,5515.58,19382300.0,31223900.0,7933730000000.0
