,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
18020.pdb,38.1,2.0,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,491.999,134.835,1914.16,-3511.61,-9901.93,5242.28,-1057.9,529.458,-6158.71
18021.pdb,53.3,4.2,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,501.175,136.149,1944.64,-3504.2,-9897.43,5223.88,-1060.98,522.814,-6133.95
18022.pdb,38.1,2.0,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,516.261,137.735,1924.85,-3500.94,-9887.33,5225.24,-1049.44,531.023,-6102.6
18023.pdb,62.9,6.5,44.67763523315197,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,509.035,138.414,1943.33,-3492.13,-9896.17,5231.11,-1044.24,527.757,-6082.9
18060.pdb,41.9,2.0,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,504.755,138.713,1878.01,-3530.2,-9899.37,5252.06,-1078.53,517.953,-6216.6
18061.pdb,65.0,6.5,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,515.194,140.233,1891.68,-3508.1,-9904.13,5251.42,-1067.39,520.833,-6160.27
18062.pdb,64.7,6.5,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,528.733,148.198,1904.73,-3505.23,-9890.38,5241.83,-1061.43,523.915,-6109.64
18063.pdb,53.3,4.2,44.394073651778754,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,518.974,139.197,1900.65,-3516.83,-9889.29,5247.6,-1058.76,524.231,-6134.24
18071.pdb,53.3,4.2,44.80449173008209,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,528.45,146.217,1935.11,-3402.25,-10088.9,5252.63,-1057.35,519.755,-6166.38
18072.pdb,56.2,6.5,44.80449173008209,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,530.361,164.833,1930.85,-3404.52,-10084.8,5251.68,-1065.46,523.402,-6153.62
18073.pdb,35.4,2.0,44.80449173008209,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,544.618,145.63,1975.89,-3382.06,-10086.4,5263.82,-1027.54,536.274,-6029.81
18112.pdb,37.8,2.0,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,528.996,154.967,1930.56,-3414.56,-10013.9,5234.33,-1065.86,527.72,-6117.73
18113.pdb,59.0,6.5,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,518.049,140.973,1912.19,-3431.5,-10012.0,5234.86,-1084.0,522.441,-6198.97
18114.pdb,49.9,3.0,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,533.824,140.949,1941.5,-3402.74,-10025.5,5238.66,-1060.4,531.722,-6101.97
18115.pdb,41.5,2.5,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,540.579,141.022,1956.53,-3394.51,-10033.4,5244.03,-1052.7,534.818,-6063.64
18116.pdb,33.1,2.0,44.81381941367989,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009,532.319,159.698,1928.91,-3426.79,-10021.8,5242.16,-1067.58,517.135,-6135.93
18171.pdb,34.1,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,517.403,138.569,1979.02,-3416.26,-9987.53,5266.32,-1064.38,529.883,-6036.98
18172.pdb,61.7,6.5,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,530.164,140.079,1984.66,-3408.75,-9992.26,5264.11,-1065.3,527.267,-6020.03
18173.pdb,43.2,2.5,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,523.391,166.006,1968.2,-3424.68,-9988.65,5266.06,-1067.66,518.826,-6038.51
18174.pdb,52.2,3.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,526.482,140.224,1977.52,-3412.0,-9994.72,5267.99,-1069.01,524.984,-6038.53
18175.pdb,37.9,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,514.159,140.043,1997.58,-3423.23,-9974.3,5272.53,-1063.03,528.56,-6007.69
18176.pdb,37.9,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,510.864,140.12,1964.25,-3420.9,-9987.44,5272.12,-1066.93,528.47,-6059.45
18214.pdb,34.7,2.0,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,514.077,142.503,1932.44,-3528.43,-9850.08,5220.73,-1070.35,524.829,-6114.28
18215.pdb,34.7,2.0,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,533.352,152.538,1961.55,-3486.23,-9871.64,5220.68,-1054.78,530.525,-6014.01
18216.pdb,53.3,4.2,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,506.886,141.674,1916.73,-3519.24,-9883.23,5236.27,-1078.63,521.155,-6158.38
18217.pdb,58.9,6.5,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076,533.154,139.916,1973.13,-3509.15,-9832.2,5216.5,-1051.14,534.906,-5994.89
18297.pdb,60.8,5.4,44.44817421664601,8,24359,16380,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024,545.21,139.018,1952.48,-3442.69,-9903.73,5200.97,-1054.81,530.877,-6032.67
