# delta: tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
-1.560000000000000142e+01,2.420247769999999576e+00,0.000000000000000000e+00,-2.900000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.560000000000000142e+01,2.420247769999999576e+00,0.000000000000000000e+00,-2.900000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.560000000000000142e+01,3.744942380000001236e+00,-1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.637000000000000000e+03,3.960000000000000000e+02,-5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01
-1.560000000000000142e+01,3.744942380000001236e+00,-1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.637000000000000000e+03,3.960000000000000000e+02,-5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01
-1.560000000000000142e+01,3.842346389999999445e+00,-1.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-3.620000000000000000e+02,-5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01
-1.560000000000000142e+01,3.842346389999999445e+00,-1.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-3.620000000000000000e+02,-5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01
-1.560000000000000142e+01,2.410900000000282262e-02,0.000000000000000000e+00,4.800000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.560000000000000142e+01,2.410900000000282262e-02,0.000000000000000000e+00,4.800000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.560000000000000142e+01,4.952752160000002846e+00,1.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-1.050000000000000000e+02,-5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01
-1.560000000000000142e+01,4.952752160000002846e+00,1.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-1.050000000000000000e+02,-5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01
-1.560000000000000142e+01,-7.329500999999893907e-02,0.000000000000000000e+00,4.700000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-4.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.560000000000000142e+01,-2.486222399999995503e-01,0.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.637000000000000000e+03,-2.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.450000000000000000e+01,1.463955000000005668e-01,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,-1.350000000000000000e+02,0.000000000000000000e+00,-5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,-1.100000000000000000e+01,0.000000000000000000e+00,2.700000000000000000e+01,-2.700000000000000000e+01,3.400000000000000000e+01,2.300000000000000000e+01
-4.000000000000056843e-01,-5.444555099999988101e-01,0.000000000000000000e+00,-5.500000000000000000e+01,-1.315000000000000000e+03,1.637000000000000000e+03,0.000000000000000000e+00,-5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,2.700000000000000000e+01,-2.700000000000000000e+01,3.300000000000000000e+01,2.600000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999431566e-02,-1.413034759999998613e+00,0.000000000000000000e+00,1.110000000000000000e+02,0.000000000000000000e+00,8.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999943157e-01,-1.075688619999997542e+00,0.000000000000000000e+00,7.900000000000000000e+01,0.000000000000000000e+00,3.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999994316e+00,-8.174158699999978239e-01,0.000000000000000000e+00,2.100000000000000000e+01,-4.370000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,-5.836935699999976634e-01,0.000000000000000000e+00,-2.900000000000000000e+01,5.600000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,-7.935318399999999883e-01,0.000000000000000000e+00,4.800000000000000000e+01,-1.210000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,-8.174158699999978239e-01,0.000000000000000000e+00,2.100000000000000000e+01,-4.370000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.700000000000002842e+00,-8.147227400000005559e-01,0.000000000000000000e+00,7.600000000000000000e+01,0.000000000000000000e+00,5.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,-5.836935699999976634e-01,0.000000000000000000e+00,-2.900000000000000000e+01,5.600000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999997158e+00,-7.935318399999999883e-01,0.000000000000000000e+00,4.800000000000000000e+01,-1.210000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.599999999999994316e+00,-8.174158699999978239e-01,0.000000000000000000e+00,2.100000000000000000e+01,-4.370000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.079999999999999716e+01,-7.828976399999980629e-01,0.000000000000000000e+00,7.700000000000000000e+01,0.000000000000000000e+00,1.302000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
