# delta: tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
-1.360000000000000142e+01,7.010652700000008508e-01,-1.000000000000000000e+00,-1.300000000000000000e+01,-1.830000000000000000e+02,-5.310000000000000000e+02,0.000000000000000000e+00,-6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,2.900000000000000000e+01,3.800000000000000000e+01,2.100000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.800000000000000000e+01,0.000000000000000000e+00,-2.100000000000000000e+01
-1.339999999999999858e+01,1.461710150000001818e+00,1.000000000000000000e+00,1.090000000000000000e+02,3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,3.500000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.800000000000000000e+01,0.000000000000000000e+00,-2.100000000000000000e+01
-1.289999999999999858e+01,7.010652700000008508e-01,-1.000000000000000000e+00,-4.000000000000000000e+01,-1.377000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.260000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,-2.800000000000000000e+01,2.900000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,-7.600000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01
-1.260000000000000142e+01,6.913010700000015163e-01,-1.000000000000000000e+00,-6.000000000000000000e+00,-1.830000000000000000e+02,0.000000000000000000e+00,-8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,8.000000000000000000e+00,2.100000000000000000e+01,6.400000000000000000e+01,-3.600000000000000000e+01,-2.100000000000000000e+01,-6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.239999999999999858e+01,7.010652700000008508e-01,-1.000000000000000000e+00,-1.300000000000000000e+01,-1.830000000000000000e+02,-5.310000000000000000e+02,0.000000000000000000e+00,-6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,2.900000000000000000e+01,3.800000000000000000e+01,2.100000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.800000000000000000e+01,0.000000000000000000e+00,-2.100000000000000000e+01
-1.239999999999999858e+01,1.126741660000000422e+00,-1.000000000000000000e+00,1.300000000000000000e+01,-1.830000000000000000e+02,0.000000000000000000e+00,3.300000000000000000e+01,-6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,2.900000000000000000e+01,3.800000000000000000e+01,2.100000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.800000000000000000e+01,0.000000000000000000e+00,-2.100000000000000000e+01
-1.239999999999999858e+01,3.610807600000001116e-01,-1.000000000000000000e+00,5.600000000000000000e+01,-1.830000000000000000e+02,0.000000000000000000e+00,-5.820000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,8.000000000000000000e+00,2.100000000000000000e+01,6.400000000000000000e+01,-3.700000000000000000e+01,-2.100000000000000000e+01,-6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.239999999999999858e+01,5.842116900000036139e-01,-1.000000000000000000e+00,2.000000000000000000e+01,-1.830000000000000000e+02,0.000000000000000000e+00,-4.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,8.000000000000000000e+00,2.100000000000000000e+01,6.400000000000000000e+01,-3.600000000000000000e+01,-2.100000000000000000e+01,-6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.239999999999999858e+01,6.913010700000015163e-01,-1.000000000000000000e+00,-6.000000000000000000e+00,-1.830000000000000000e+02,0.000000000000000000e+00,-8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,8.000000000000000000e+00,2.100000000000000000e+01,6.400000000000000000e+01,-3.600000000000000000e+01,-2.100000000000000000e+01,-6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.239999999999999858e+01,5.277671899999987204e-01,-1.000000000000000000e+00,5.600000000000000000e+01,1.015000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.900000000000000000e+01,7.000000000000000000e+00,2.100000000000000000e+01,6.500000000000000000e+01,-3.600000000000000000e+01,-2.100000000000000000e+01,-6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
