# delta: tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
-4.799999999999997158e+00,5.143990299999998683e-01,1.000000000000000000e+00,1.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.680000000000000000e+02,-5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.300000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,1.000000000000000000e+01,-1.000000000000000000e+01,-4.300000000000000000e+01,2.800000000000000000e+01,-1.000000000000000000e+02,1.500000000000000000e+01,4.000000000000000000e+01
2.000000000000028422e-01,4.274996800000003816e-01,0.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.144000000000000000e+03,-5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01,3.900000000000000000e+01,-1.900000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,2.000000000000000000e+01,-1.000000000000000000e+01,-4.300000000000000000e+01,7.100000000000000000e+01,-1.000000000000000000e+02,3.200000000000000000e+01,9.500000000000000000e+01
9.200000000000002842e+00,4.663825700000003849e-01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.361000000000000000e+03,-5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,-1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,4.500000000000000000e+01,-4.500000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+01
1.020000000000000284e+01,4.671654499999995380e-01,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,-4.300000000000000000e+01,2.800000000000000000e+01,-5.700000000000000000e+01,1.500000000000000000e+01,5.700000000000000000e+01
1.670000000000000284e+01,6.951293999999990092e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.900000000000000000e+01,-3.900000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,-1.900000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.700000000000000000e+01,5.894559699999994962e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,-3.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,-2.000000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.720000000000000284e+01,6.951293999999990092e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.900000000000000000e+01,-3.900000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,-1.900000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.760000000000000142e+01,5.894559699999994962e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,-3.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,-2.000000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.800000000000000000e+01,3.306339200000003586e-01,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,-1.540000000000000000e+02,1.408000000000000000e+03,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+00,-4.500000000000000000e+01,2.800000000000000000e+01,-5.400000000000000000e+01,1.500000000000000000e+01,5.700000000000000000e+01
1.800000000000000000e+01,5.894559699999994962e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,-3.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,-2.000000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.800000000000000000e+01,6.951293999999990092e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.900000000000000000e+01,-3.900000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,-1.900000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.860000000000000142e+01,7.947114299999995524e-01,-1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.591000000000000000e+03,-5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000000e+01,1.900000000000000000e+01,-1.900000000000000000e+01,1.000000000000000000e+01,3.400000000000000000e+01,2.500000000000000000e+01,4.700000000000000000e+01,-4.400000000000000000e+01,3.000000000000000000e+01,-1.020000000000000000e+02,1.500000000000000000e+01,4.000000000000000000e+01
1.870000000000000284e+01,6.951293999999990092e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.900000000000000000e+01,-3.900000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,-1.900000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
1.900000000000000000e+01,3.306339200000003586e-01,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,-1.540000000000000000e+02,1.408000000000000000e+03,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+00,-4.500000000000000000e+01,2.800000000000000000e+01,-5.400000000000000000e+01,1.500000000000000000e+01,5.700000000000000000e+01
1.900000000000000000e+01,5.894559699999994962e-01,0.000000000000000000e+00,4.400000000000000000e+01,-1.198000000000000000e+03,0.000000000000000000e+00,1.408000000000000000e+03,-1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,-3.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,-2.000000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,-3.600000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01
