# delta: tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
-1.340000000000000213e+01,-1.166520899999998306e+00,1.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,1.831000000000000000e+03,-5.760000000000000000e+02,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,-1.100000000000000000e+01,-3.600000000000000000e+01,-1.500000000000000000e+01,-1.100000000000000000e+01,-2.600000000000000000e+01,-1.500000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01
-1.180000000000000426e+01,-1.047738869999999878e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.831000000000000000e+03,6.400000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-4.800000000000004263e+00,-1.040052870000000240e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,1.831000000000000000e+03,1.890000000000000000e+02,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,-2.600000000000000000e+01,-1.500000000000000000e+01,-7.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
-4.400000000000005684e+00,-1.120755839999997505e+00,0.000000000000000000e+00,-2.300000000000000000e+01,0.000000000000000000e+00,1.831000000000000000e+03,-3.930000000000000000e+02,6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,-2.200000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,-5.100000000000000000e+01,-3.100000000000000000e+01,-1.500000000000000000e+01,0.000000000000000000e+00,3.100000000000000000e+01
-3.100000000000001421e+00,-1.116946499999997400e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,2.830000000000000000e+03,7.200000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,-2.200000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,-5.200000000000000000e+01,-3.100000000000000000e+01,-1.200000000000000000e+01,0.000000000000000000e+00,3.100000000000000000e+01
-2.500000000000000000e+00,-1.056167110000000520e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,2.830000000000000000e+03,7.200000000000000000e+01,6.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,-2.200000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,-5.200000000000000000e+01,-3.000000000000000000e+01,-1.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01
-2.400000000000005684e+00,-1.545318460000000726e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,1.831000000000000000e+03,-4.960000000000000000e+02,6.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,-2.300000000000000000e+01,0.000000000000000000e+00,2.300000000000000000e+01,-5.200000000000000000e+01,-2.900000000000000000e+01,-1.300000000000000000e+01,0.000000000000000000e+00,2.900000000000000000e+01
-2.100000000000001421e+00,-1.023507419999997836e+00,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.976000000000000000e+03,7.200000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,-1.100000000000000000e+01,-2.600000000000000000e+01,-1.600000000000000000e+01,-2.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
-2.000000000000000000e+00,-9.900938900000006981e-01,-1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.831000000000000000e+03,2.550000000000000000e+02,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,1.600000000000000000e+01,4.400000000000000000e+01,-5.100000000000000000e+01,-3.100000000000000000e+01,-4.000000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
-1.500000000000000000e+00,-1.173750089999998636e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.190000000000000000e+02,1.831000000000000000e+03,7.200000000000000000e+01,6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,-2.200000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,-5.000000000000000000e+01,-3.100000000000000000e+01,-1.600000000000000000e+01,0.000000000000000000e+00,3.100000000000000000e+01
-1.400000000000005684e+00,-4.798957999999977631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.320000000000000000e+02,7.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
