# delta: tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
-3.379999999999999716e+01,1.761116310000000185e-01,1.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,3.270000000000000000e+02,0.000000000000000000e+00,-4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,-7.000000000000000000e+00,-1.200000000000000000e+01,-1.300000000000000000e+01,-2.100000000000000000e+01,-5.500000000000000000e+01,7.400000000000000000e+01,4.100000000000000000e+01,5.100000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01
-3.159999999999999787e+01,1.749757410000000180e-01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,-7.000000000000000000e+00,-1.200000000000000000e+01,-1.300000000000000000e+01,-2.100000000000000000e+01,-5.500000000000000000e+01,7.400000000000000000e+01,4.100000000000000000e+01,5.100000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01
-1.919999999999999574e+01,2.804633229999999866e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.576000000000000000e+03,0.000000000000000000e+00,-8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,-2.600000000000000000e+01,7.300000000000000000e+01,4.100000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,-4.100000000000000000e+01
-1.909999999999999787e+01,8.947382100000000893e-02,1.000000000000000000e+00,-2.000000000000000000e+01,0.000000000000000000e+00,-5.800000000000000000e+01,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.200000000000000000e+01,-2.300000000000000000e+01,-2.100000000000000000e+01,-4.100000000000000000e+01,3.600000000000000000e+01,2.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.729999999999999716e+01,8.947382100000000893e-02,1.000000000000000000e+00,-2.000000000000000000e+01,0.000000000000000000e+00,-5.800000000000000000e+01,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.200000000000000000e+01,-2.300000000000000000e+01,-2.100000000000000000e+01,-4.100000000000000000e+01,3.600000000000000000e+01,2.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.519999999999999574e+01,1.950199620000000189e-01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-9.300000000000000000e+01,1.170000000000000000e+02,-4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,-1.300000000000000000e+01,3.600000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01
-1.419999999999999574e+01,1.902500900000000106e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.576000000000000000e+03,0.000000000000000000e+00,-8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,-1.200000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-2.500000000000000000e+01,7.300000000000000000e+01,4.200000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,-4.200000000000000000e+01
-1.319999999999999574e+01,2.420397330000000069e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.010000000000000000e+02,-9.300000000000000000e+01,0.000000000000000000e+00,-8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-2.500000000000000000e+01,7.100000000000000000e+01,4.200000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,-4.200000000000000000e+01
-1.319999999999999574e+01,1.641847810000000019e-01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.730000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.200000000000000000e+01,-2.500000000000000000e+01,-2.100000000000000000e+01,-4.300000000000000000e+01,3.600000000000000000e+01,2.000000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.189999999999999858e+01,2.420397330000000069e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.010000000000000000e+02,-9.300000000000000000e+01,0.000000000000000000e+00,-8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-2.500000000000000000e+01,7.100000000000000000e+01,4.200000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,-4.200000000000000000e+01
-1.179999999999999716e+01,1.749757410000000180e-01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,-7.000000000000000000e+00,-1.200000000000000000e+01,-1.300000000000000000e+01,-2.100000000000000000e+01,-5.500000000000000000e+01,7.400000000000000000e+01,4.100000000000000000e+01,5.100000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01
